x,y,u,f
4.192467035091685723e+00,4.968014171752974661e+00,1.000000000000000000e+02,7.788256850960434008e+01
7.590327304664224783e+00,6.407001087964465214e+00,2.000000000000000000e+02,4.448923780238463337e+02
7.830694196450177280e+00,3.523863214158079238e+00,2.900000000000000000e+02,4.880071098077082183e+02
9.169498648993380741e+00,2.144964880005058028e+00,1.000000000000000000e+02,7.801387729843153238e+02
2.037850075576578490e+00,7.316827540292875298e+00,2.500000000000000000e+01,1.050065398968487784e+01
2.959761217167523384e+00,7.027741030028528790e+00,2.050000000000000000e+02,2.888781975581342820e+01
1.719672705064319018e+00,7.239537393564452472e+00,1.550000000000000000e+02,6.805214629581628927e+00
5.453272534661871340e+00,9.257462084862691398e+00,8.000000000000000000e+01,1.676236806534445805e+02
7.674048487631514703e+00,5.564325380802521259e+00,2.600000000000000000e+02,4.596065982078082470e+02
2.116617993353164806e+00,2.778172566203549021e+00,2.350000000000000000e+02,1.159912215761890408e+01
9.382631459985043776e+00,2.904297519322387000e+00,1.600000000000000000e+02,8.353712142543545269e+02
7.944220109930006046e+00,3.255525930687489300e+00,2.950000000000000000e+02,5.093089349399191974e+02
8.613042477297090826e+00,1.855164442596078711e+00,1.550000000000000000e+02,6.475669015472731189e+02
7.696873230990959769e+00,4.549896017339696286e+00,3.500000000000000000e+01,4.636733290026660370e+02
6.213454977291765768e-01,5.080734957541828578e+00,5.000000000000000000e+01,8.613250029335330904e-01
5.152737848085870986e+00,7.267928426813965892e+00,5.000000000000000000e+00,1.419615633436692690e+02
7.207937280791396617e+00,8.165455543408913996e+00,1.250000000000000000e+02,3.816917035511103222e+02
5.739054123475687774e+00,5.407830865902796269e+00,5.500000000000000000e+01,1.947647445054092543e+02
2.312250187373639854e+00,3.328845040983778425e+00,2.150000000000000000e+02,1.467463647188846920e+01
7.398441755483009530e-01,8.155739847856331437e+00,2.950000000000000000e+02,1.144811896853988653e+00
1.656132695764792606e+00,8.423294889467264568e+00,1.700000000000000000e+02,6.198533386080973706e+00
5.410215617262105425e+00,5.297575306479872737e+00,1.100000000000000000e+02,1.637695892800619220e+02
8.418602557198214598e+00,5.834486999984977551e+00,2.200000000000000000e+02,6.050691237791186268e+02
4.574761340701572365e+00,6.898700422916009600e+00,1.550000000000000000e+02,1.003173830732014693e+02
1.558009848397220454e+00,2.422249182739951046e+00,1.450000000000000000e+02,5.339670166623367464e+00
1.138744999780322287e+00,5.609800534142308948e+00,8.000000000000000000e+01,2.615424470466099827e+00
2.776422330626646673e+00,2.076548462134990114e+00,2.500000000000000000e+02,2.417871302511471043e+01
8.181746561328651079e-01,4.774302652128049829e+00,1.700000000000000000e+02,1.365887893071493497e+00
5.937647359700082283e+00,7.444353357937599114e+00,1.600000000000000000e+02,2.152733025472875852e+02
9.784017618875266109e+00,3.232738806842365253e+00,9.500000000000000000e+01,9.463784880085057694e+02
2.469256973228933560e+00,7.099770420337386589e+00,2.800000000000000000e+02,1.752488571641383075e+01
5.341997202811548995e+00,2.727840212055504754e+00,5.000000000000000000e+01,1.577872342909045926e+02
3.777524788317506932e+00,4.085721854361768379e+00,2.650000000000000000e+02,5.768162308348605904e+01
5.185170780180037298e-01,8.135565308593688982e+00,2.750000000000000000e+02,6.579251791640655656e-01
9.801826500331245029e+00,6.588875446690783733e+00,1.000000000000000000e+02,9.515201820741220899e+02
8.371371259344488891e+00,8.774698223410778652e+00,3.500000000000000000e+01,5.950358610667354924e+02
4.136623833019933194e+00,9.232176871670901619e+00,2.000000000000000000e+02,7.492111109189471563e+01
1.974546499463224469e+00,4.605105238501181475e+00,2.000000000000000000e+02,9.672993956741985144e+00
3.911495078102718015e+00,6.260096931832217493e+00,9.500000000000000000e+01,6.375655372448628810e+01
2.938084208396856134e+00,2.823829854492804436e+00,1.300000000000000000e+02,2.830081063015698106e+01
6.640578407425743457e+00,3.576046996425846558e+00,2.150000000000000000e+02,2.994719863051329298e+02
8.906108727215201526e+00,6.798631815757572916e+00,5.500000000000000000e+01,7.153277082331555903e+02
2.678608737599502909e+00,7.486167926860659350e+00,5.500000000000000000e+01,2.189747148785453845e+01
4.509543766334753734e+00,4.195228345684150817e+00,3.500000000000000000e+01,9.621468605445978994e+01
3.518784278951760935e+00,9.915208327904448282e+00,9.500000000000000000e+01,4.708781783421751044e+01
6.068008246774862613e+00,7.079020491126254200e+00,2.600000000000000000e+02,2.294964667977913280e+02
6.192438717069226328e+00,8.754314260935185388e+00,8.000000000000000000e+01,2.436495355494911905e+02
7.802168922640952076e+00,4.046910299494436813e+00,2.650000000000000000e+02,4.827501271505948353e+02
9.532407449501600905e-01,1.529072447043756444e+00,2.000000000000000000e+01,1.826682070518403922e+00
9.743956521849048258e+00,4.822264521295592132e+00,2.350000000000000000e+02,9.348808627252559518e+02
5.452878099632996189e-01,2.534367258241976284e+00,1.450000000000000000e+02,7.072044526948437770e-01
1.043114108953572261e+00,1.842970414411444047e+00,5.500000000000000000e+01,2.176136459932128009e+00
5.388329648381166237e+00,6.173455301362455572e+00,5.000000000000000000e+00,1.618335850163067846e+02
5.596822398980122237e+00,7.987209944120856164e+00,6.500000000000000000e+01,1.809140402483997718e+02
9.882079762213468399e+00,4.129414512854657104e+00,8.500000000000000000e+01,9.749214319038489975e+02
2.395052304675437949e-01,2.771866572386953997e+00,2.350000000000000000e+02,2.531470309126180318e-01
1.899622489984692519e+00,9.768622539895243762e+00,3.500000000000000000e+01,8.754531557264758845e+00
4.047574636072287291e+00,5.087526475139505955e+00,1.000000000000000000e+01,7.035852576727630492e+01
7.621495760962112342e+00,8.590756690089502712e+00,2.300000000000000000e+02,4.503328265924284892e+02
4.749225316447017065e+00,9.637686999913734454e+00,2.500000000000000000e+01,1.118686678612716889e+02
8.007291325463304688e+00,1.755798348920817986e+00,1.400000000000000000e+02,5.214089998090269091e+02
5.562714143908670472e+00,4.796709445177784303e+00,9.500000000000000000e+01,1.776941247899519851e+02
8.169812133185489600e+00,9.050609416042220801e+00,1.600000000000000000e+02,5.534707065747487604e+02
6.229034618879442320e+00,6.582498460625861192e+00,2.000000000000000000e+01,2.479210576993055781e+02
9.271889731104764110e+00,5.432308595656500927e+00,8.000000000000000000e+01,8.063571698355210629e+02
1.439267798510740493e+00,7.339417238964196954e+00,9.500000000000000000e+01,4.420696079103085374e+00
1.933118049330472266e+00,5.149625065219157527e+00,1.000000000000000000e+01,9.157169339789518858e+00
3.205219089633120966e+00,8.313533946807529773e+00,1.250000000000000000e+02,3.613381034153881188e+01
1.939718316021221689e+00,8.748372092282240331e+00,4.000000000000000000e+01,9.237927151941788040e+00
2.278437204699944374e+00,4.961842111385639242e+00,2.500000000000000000e+02,1.410644390625729550e+01
4.728227189510045392e+00,8.080248302939912364e+00,5.000000000000000000e+00,1.104330960233259304e+02
3.743329992086160907e+00,6.874570637204797663e+00,2.000000000000000000e+02,5.619681616770436960e+01
4.831727962606027660e+00,8.849905767911611321e+00,1.000000000000000000e+02,1.176312932807547327e+02
8.164627854169483001e+00,4.269858098651216238e+00,2.200000000000000000e+02,5.524281169477735602e+02
9.097571688015159808e+00,5.810984183476852749e+00,2.350000000000000000e+02,7.620654624688758076e+02
3.398662849921356699e+00,4.691351231553992029e+00,2.750000000000000000e+02,4.265629682492993169e+01
8.918799730261883774e-02,3.103566901347729168e+00,1.400000000000000000e+02,9.002675126724814236e-02
6.255999019902090730e+00,9.618580799053823682e+00,2.450000000000000000e+02,2.511003090618696660e+02
2.929721143802028749e+00,5.350181108560428278e+00,5.000000000000000000e+00,2.807623529162857778e+01
1.305284420415191438e+00,8.527934698163967653e+00,2.950000000000000000e+02,3.529185250155133513e+00
8.820485548087408034e+00,1.652284486146826659e+00,2.900000000000000000e+02,6.950630097733705952e+02
8.337605744345525594e+00,4.625300320685482802e+00,6.500000000000000000e+01,5.879317636131332847e+02
7.687575235829876341e+00,5.743587350989043827e+00,1.550000000000000000e+02,4.620141384473566859e+02
4.821241291370109039e+00,5.927356150006374058e+00,2.800000000000000000e+02,1.168879494932643581e+02
5.283644096603278051e+00,5.048303668761146668e+00,1.100000000000000000e+02,1.527866066261177309e+02
8.905616256376180928e-01,9.936438160788227947e+00,1.400000000000000000e+02,1.596866198360834543e+00
6.527044991688804032e+00,5.151492351329643782e+00,5.500000000000000000e+01,2.845942081010161928e+02
1.611754391501407646e+00,5.213296554838476204e+00,2.950000000000000000e+02,5.798686411250125516e+00
6.827761383713345289e+00,6.133196764140670609e+00,2.800000000000000000e+02,3.251265668512061211e+02
3.374735061545182102e+00,9.250438145532100975e+00,9.500000000000000000e+01,4.180904123659523464e+01
8.656968941179352228e+00,2.055973656977660990e+00,1.600000000000000000e+02,6.574374675095496059e+02
5.508631911996229924e+00,7.519836243031553735e+00,1.850000000000000000e+02,1.726682068723128225e+02
1.795206219966929417e+00,8.753549045864192024e+00,5.000000000000000000e+00,7.580732610174783836e+00
2.828988670941714467e+00,2.122685049029670257e+00,2.950000000000000000e+02,2.546974193256346553e+01
2.757623024636050246e+00,2.450219911505794101e+00,7.000000000000000000e+01,2.372860332630744651e+01
5.653460472814458626e+00,8.812595247655952591e+00,3.500000000000000000e+01,1.863471807041757415e+02
8.597362597120618233e+00,5.920934885765563038e+00,5.000000000000000000e+01,6.440683967449405145e+02
6.229249763162385989e+00,9.021640413827785920e+00,2.200000000000000000e+02,2.479462708822352113e+02
4.938439259663240932e+00,6.883039696964463161e+00,1.300000000000000000e+02,1.253779995539258181e+02
2.479530672468674979e+00,7.005722903948716329e+00,2.000000000000000000e+01,1.772389503445283765e+01
9.665954075958891778e+00,4.670398854796001586e+00,1.250000000000000000e+02,9.127624709431202064e+02
3.474726454120311558e+00,4.263515138437638186e+00,1.300000000000000000e+02,4.542765896887148358e+01
3.356249952410303994e+00,3.088932712826190752e+00,8.500000000000000000e+01,4.116217679482672054e+01
7.267055104943173305e+00,5.747952086150085904e+00,2.600000000000000000e+02,3.910408928970354623e+02
2.555397623991296996e+00,7.122283656668876084e+00,1.400000000000000000e+02,1.924229213344056078e+01
5.036115265095719717e-01,4.288028709880641998e+00,2.050000000000000000e+02,6.313148770787990749e-01
3.002001150081739844e+00,4.849347754896156992e+00,7.000000000000000000e+01,3.005612981902092073e+01
8.776718233658680646e+00,8.472306935493618241e+00,1.300000000000000000e+02,6.848541961931141486e+02
7.502844944727351972e+00,8.066559003719406817e+00,2.000000000000000000e+01,4.298581220153166100e+02
4.757702130113647954e+00,8.970663944390363298e+00,5.000000000000000000e+01,1.124517628423808304e+02
3.227281161384212282e+00,4.369121218501500259e+00,5.500000000000000000e+01,3.684036559539592304e+01
3.710339022955091437e+00,4.563266243850616632e+00,1.450000000000000000e+02,5.478912160112804486e+01
9.596986424950936012e+00,2.517199773750447456e+00,6.500000000000000000e+01,8.934993312569633872e+02
3.108252163906080945e+00,6.559450111212581369e+00,1.300000000000000000e+02,3.313780041156934431e+01
5.321021333448929802e+00,4.606425990613665533e+00,1.400000000000000000e+02,1.559765533163287330e+02
2.194982093462227724e+00,2.022165785763885726e+00,2.350000000000000000e+02,1.277008311556210352e+01
8.384243961092266773e+00,8.092482223793073359e+00,2.200000000000000000e+02,5.977592582142433457e+02
3.426782534218038911e+00,3.492190742818126026e+00,1.000000000000000000e+02,4.366707394544933862e+01
2.719120647407708091e+00,5.857650072307320599e+00,8.000000000000000000e+01,2.282327556402557178e+01
9.603307349110412616e+00,1.011153214576415049e+00,2.600000000000000000e+02,8.952545406877512733e+02
2.374666392572004625e+00,5.967599677180561279e+00,2.350000000000000000e+02,1.576550233139990986e+01
4.177563905811419787e+00,2.673211583171065442e+00,2.600000000000000000e+02,7.708467240186104164e+01
9.155669040226321886e-01,2.665802869511717077e+00,1.000000000000000000e+01,1.684187739158978125e+00
4.494522857712297537e+00,4.768488425485112536e+00,2.900000000000000000e+02,9.528720166512074741e+01
1.349284479860235475e+00,2.581763212173079136e+00,1.700000000000000000e+02,3.805920814035580690e+00
2.573961067341232756e+00,5.975806515070996916e+00,5.000000000000000000e+01,1.962720189173718310e+01
4.907431851188218452e+00,2.086526214459544448e+00,5.500000000000000000e+01,1.230910110920830505e+02
3.203068546158422958e+00,2.495092966570694681e+00,2.000000000000000000e+01,3.606818860060535314e+01
3.186278673564908459e+00,8.769687663334151395e+00,1.750000000000000000e+02,3.553456404026358939e+01
6.137340467367239150e+00,4.539025420757774931e+00,2.000000000000000000e+02,2.373122447318137347e+02
3.467837437899490283e+00,4.376629102458230669e+00,5.500000000000000000e+01,4.517153465124801670e+01
4.899241928801895796e+00,8.764110294276775903e+00,4.000000000000000000e+01,1.224936512441285146e+02
1.723813339154416369e+00,8.545157920192327339e+00,1.750000000000000000e+02,6.846180151222797328e+00
9.352248487543050715e+00,8.245080481642606429e+00,1.850000000000000000e+02,8.273424699804511420e+02
5.152129079434226711e+00,1.110711106919657798e+00,1.000000000000000000e+01,1.419178554107515993e+02
2.462472705951033181e+00,7.238407049001791549e+00,5.000000000000000000e+00,1.739433599207304937e+01
3.253614130996295373e+00,3.965400152969091874e+00,1.450000000000000000e+02,3.769633705442907967e+01
8.344643863641103110e+00,1.197718002647321089e+00,2.650000000000000000e+02,5.894074996629500447e+02
7.889273693722143044e-01,9.660159846501134240e+00,2.800000000000000000e+02,1.279960889623048770e+00
5.030961854990754212e+00,3.924488641252501964e+00,2.500000000000000000e+02,1.323675387214030650e+02
5.898052489247705310e+00,9.061153171355618596e+00,8.500000000000000000e+01,2.110737404007190321e+02
8.173210458919816901e+00,8.465665448962276685e+00,5.500000000000000000e+01,5.541548572933365904e+02
6.654057979062438122e+00,5.369594443926620997e+00,2.350000000000000000e+02,3.012723662917177876e+02
9.238628375936640325e+00,4.772489273460079673e+00,2.650000000000000000e+02,7.977763751786781086e+02
8.940828338823457955e+00,9.173479926764267489e+00,2.500000000000000000e+02,7.236564423539565496e+02
4.504833681638315213e+00,1.652680433223386425e+00,2.450000000000000000e+02,9.592351246158629863e+01
2.226225964564205739e+00,9.950969403490567800e+00,1.750000000000000000e+02,1.325958439200873329e+01
6.018305563374446443e+00,3.221712706660753156e+00,5.000000000000000000e+01,2.240019635605927704e+02
6.332388866314381026e+00,7.719801164411990158e+00,9.500000000000000000e+01,2.602557898287809053e+02
2.627873152060126394e+00,1.619468900784474030e+00,6.500000000000000000e+01,2.077344685263641466e+01
4.743354431456600295e+00,8.588961319867458144e+00,1.550000000000000000e+02,1.114660360760793054e+02
8.684883740909386418e+00,9.029494824682137377e+00,1.150000000000000000e+02,6.637613947726674724e+02
1.797031807110929247e+00,6.819399044088502393e+00,2.200000000000000000e+02,7.600230346264384984e+00
5.483149166974166100e-01,6.063832317453476506e+00,4.000000000000000000e+01,7.132358812073706922e-01
5.516603017495587125e+00,6.219251647699901575e+00,1.000000000000000000e+02,1.734028888133787234e+02
3.559724454216861567e-01,7.967690293631547682e+00,2.050000000000000000e+02,4.010793573427688941e-01
9.745136190973109791e+00,4.263277900727040048e+00,2.300000000000000000e+02,9.352181278426447761e+02
2.576144932216657413e+00,9.459054937321479173e+00,2.650000000000000000e+02,1.967278917832300422e+01
3.859569231129983180e+00,2.877883068405054257e+00,2.500000000000000000e+02,6.135285373516362739e+01
1.628240165293820541e+00,6.223802547281435338e+00,8.000000000000000000e+01,5.944987680725077439e+00
1.700406687775866121e+00,7.268072495486866735e+00,1.550000000000000000e+02,6.616931745395342901e+00
1.897350431357167633e+00,3.879735210994699646e+00,4.000000000000000000e+01,8.728321799821904037e+00
5.068652210243715928e+00,7.642440355685241826e+00,2.950000000000000000e+02,1.352885878595440659e+02
3.584112596024327857e+00,6.333745851099180868e+00,2.950000000000000000e+02,4.962513021454649476e+01
8.530248232913088202e+00,7.357573109429409008e+00,2.750000000000000000e+02,6.292349109333860042e+02
4.063215300920786532e+00,6.514668427846441290e+00,4.000000000000000000e+01,7.114580136915940045e+01
2.296198821945301116e+00,5.979045721224739651e+00,2.900000000000000000e+02,1.440297686205185990e+01
8.114285185721586302e+00,3.572706022406820114e+00,1.250000000000000000e+02,5.423719064308086217e+02
5.705447213568335840e+00,4.144752890843008686e+00,2.350000000000000000e+02,1.914298701284181732e+02
6.946042692367156768e+00,9.789158802562198503e+00,2.200000000000000000e+02,3.420753006851685427e+02
7.594196220680102805e+00,2.033631032950816042e+00,2.350000000000000000e+02,4.455650824412677480e+02
8.204574982968694030e+00,4.043741483128758141e+00,2.450000000000000000e+02,5.604959296369767117e+02
3.343308870020042178e+00,5.827461222598476098e+00,2.200000000000000000e+02,4.071386482438011001e+01
3.433709736162779080e+00,7.005671436366552207e+00,1.100000000000000000e+02,4.391839600994190107e+01
3.562311843806337031e+00,3.369210111225094728e+00,5.500000000000000000e+01,4.876785347157645134e+01
6.909634692103372444e+00,6.419707473215642501e+00,1.250000000000000000e+02,3.367966747544908799e+02
3.214190893169845076e+00,6.335392187478719350e+00,2.050000000000000000e+02,3.642006803629059419e+01
4.667265372784856758e+00,2.271801267300009641e+00,2.900000000000000000e+02,1.063361414992285177e+02
7.611952713731811038e+00,5.853756890979964211e+00,1.100000000000000000e+02,4.486623893776480259e+02
8.496399632565950100e+00,3.381227440428786313e+00,4.000000000000000000e+01,6.218423813822242892e+02
4.856731153821706393e+00,5.193680311808013705e+00,8.000000000000000000e+01,1.194165513860598224e+02
2.789808684697056229e+00,5.383866867112557131e+00,2.500000000000000000e+02,2.450298696479416094e+01
4.418357836001769456e+00,9.717357757188137768e+00,2.350000000000000000e+02,9.067303557835290917e+01
2.379950151799974378e+00,5.895287212859380510e+00,4.000000000000000000e+01,1.586045852830721614e+01
5.899317462588290262e+00,8.044735141235015874e+00,7.000000000000000000e+01,2.112070508472616552e+02
6.995103932278051495e+00,6.543647536581663537e+00,3.500000000000000000e+01,3.492758019661374078e+02
3.327451606684850294e-01,1.028159423198650835e+00,2.600000000000000000e+02,3.700804043263445919e-01
9.096756650883046191e+00,8.056115385421822594e+00,2.050000000000000000e+02,7.618622979976621536e+02
8.197023729526565106e+00,8.590117960720657919e+00,2.450000000000000000e+02,5.589648680599959789e+02
6.790783027906849512e+00,6.827889089213458718e+00,2.500000000000000000e+02,3.199459384722654249e+02
7.821816276214299535e-01,8.914521617406506948e+00,2.800000000000000000e+02,1.260726852777974916e+00
9.400935709551269781e+00,1.210924296021347546e+00,7.000000000000000000e+01,8.402353398060625977e+02
6.398983159575990953e+00,3.263363716413463678e+00,5.000000000000000000e+01,2.684186477263172037e+02
7.922639192431893740e+00,5.385605667593151402e+00,7.000000000000000000e+01,5.052125698404439618e+02
5.461572989091543207e+00,9.133212442660616048e+00,1.900000000000000000e+02,1.683736297009603788e+02
6.481856427450978231e+00,3.567193377469981108e+00,2.150000000000000000e+02,2.788135233740746912e+02
8.337551675390793449e+00,5.952141636389570500e+00,2.350000000000000000e+02,5.879205175486811186e+02
1.650272297944811450e+00,9.048375016392807169e+00,1.100000000000000000e+02,6.144622123390647950e+00
9.829764095453484174e+00,2.697883958788223069e+00,1.300000000000000000e+02,9.596236804544782899e+02
6.315877989667289860e+00,7.619588094908744225e+00,1.000000000000000000e+02,2.582582413275917474e+02
9.692563786963120265e+00,5.608070258211061088e+00,2.500000000000000000e+02,9.202681579674961085e+02
2.743442704088649986e+00,4.321011952525191546e+00,1.400000000000000000e+02,2.339194177904398586e+01
4.072130567549836044e+00,2.624845972713864661e+00,2.800000000000000000e+02,7.159729898075809729e+01
3.384246692990457994e+00,9.765801779111477288e+00,2.200000000000000000e+02,4.214444949248584749e+01
5.614508329456179503e+00,6.619023779229545212e+00,9.500000000000000000e+01,1.825989847914580082e+02
1.053533652746857507e+00,9.680957198107849493e+00,1.450000000000000000e+02,2.222885414301201568e+00
2.208077978850855327e+00,5.236097998532978082e+00,1.450000000000000000e+02,1.297378676933899300e+01
3.437361766493118864e+00,6.553210186593296349e+00,7.000000000000000000e+01,4.405136938207161279e+01
9.581025314305158247e-02,8.297309447956633832e+00,1.100000000000000000e+02,9.669073870704880669e-02
5.310490355131102902e+00,5.562950788703493465e+00,1.600000000000000000e+02,1.550732728526307653e+02
5.215952575150410553e+00,2.313049615919089863e+00,1.300000000000000000e+02,1.471223129207857596e+02
3.687876471641381215e+00,9.963560981587036736e+00,2.950000000000000000e+02,5.384459280091963507e+01
9.003105566029079299e-01,8.098219081097276728e+00,1.400000000000000000e+02,1.630066345523803584e+00
1.752913184516164957e+00,1.463541652242557056e+00,2.000000000000000000e+02,7.139529680618320384e+00
5.953612276441878848e+00,7.293960158303484320e+00,1.250000000000000000e+02,2.169823688249654765e+02
8.113691197169202951e+00,3.685621038379690351e+00,2.650000000000000000e+02,5.422540532090226861e+02
8.929757617245480006e+00,1.172804186274349014e+00,2.750000000000000000e+02,7.209933285374988827e+02
6.783395124374800744e+00,6.723341092544398379e+00,1.700000000000000000e+02,3.189175896503238619e+02
8.810950768385300336e+00,6.090287388058952978e+00,4.000000000000000000e+01,6.928302691197844752e+02
1.515300255883673675e+00,9.432727613980400605e+00,5.000000000000000000e+00,4.994632964925040497e+00
8.102952823086088330e+00,3.844243791672237176e+00,2.600000000000000000e+02,5.401253984485342698e+02
4.620904362025366474e+00,2.332551304995145625e+00,2.750000000000000000e+02,1.032898270628159310e+02
3.617889191384459302e+00,7.874139008080432767e+00,1.900000000000000000e+02,5.097288368212256415e+01
4.521088511823431411e+00,4.906958941290320730e+00,1.100000000000000000e+02,9.693325801644671458e+01
3.171312470167253483e-01,8.985136073376134291e+00,1.600000000000000000e+02,3.490261485685789422e-01
8.060641907775371706e+00,1.098074250137365926e+00,2.050000000000000000e+02,5.317917648886156030e+02
6.116718834522258952e+00,4.165325643398551492e+00,1.700000000000000000e+02,2.349691973829120286e+02
5.476200742245414865e+00,3.771483807305660907e+00,2.600000000000000000e+02,1.697007820846933157e+02
7.234705081198120169e+00,6.670857797978183790e+00,1.550000000000000000e+02,3.859060938565629044e+02
7.638993605367651263e+00,4.574532451336892791e+00,1.000000000000000000e+02,4.534065788170698283e+02
1.287438197377178684e+00,4.757914340272478171e+00,5.500000000000000000e+01,3.421256145976352858e+00
8.881875940206105824e+00,7.383286333414223357e+00,3.500000000000000000e+01,7.095527841429792488e+02
1.633379431050332453e+00,5.309401250842202380e+00,1.250000000000000000e+02,5.991102265487156409e+00
7.526575570999356479e+00,2.639263652977682284e+00,1.000000000000000000e+01,4.339032785480800385e+02
8.333266767101221717e-01,5.699322636273823406e+00,2.750000000000000000e+02,1.412012171314946718e+00
3.787711844697908781e+00,7.853352098144084081e+00,5.000000000000000000e+00,5.812910344058196443e+01
2.842413060697068783e+00,7.208313168955004180e+00,9.500000000000000000e+01,2.580715143446531101e+01
8.697677469091458224e-01,5.469820383143974674e+00,1.100000000000000000e+02,1.527760165467827003e+00
6.233263284873670429e+00,2.846299549166109166e+00,2.150000000000000000e+02,2.484177023720752686e+02
6.965172078967323266e+00,4.541974844760208185e+00,8.000000000000000000e+01,3.448709652507275223e+02
2.459826437206472427e+00,7.039810245802101463e+00,1.250000000000000000e+02,1.734360874095180804e+01
9.097644987474728495e+00,7.325081313724585819e+00,2.050000000000000000e+02,7.620837394259560824e+02
1.337887188475507250e+00,3.916382307798268680e+00,2.750000000000000000e+02,3.732602012331952768e+00
5.030897773985023136e+00,7.167948432283559157e+00,1.300000000000000000e+02,1.323625828483245641e+02
9.698830620442747019e+00,4.105551075941429318e+00,1.550000000000000000e+02,9.220417478428212235e+02
8.598890157072128559e+00,9.029656623597421827e+00,2.500000000000000000e+01,6.444086615116802932e+02
8.248970959378658208e+00,4.419244545701268123e+00,1.150000000000000000e+02,5.695544600984276258e+02
1.223806955458692780e+00,6.693962358437062221e+00,2.200000000000000000e+02,3.056708941405215096e+00
3.502318263180559388e+00,6.041561065899977656e+00,1.400000000000000000e+02,4.646257772783381768e+01
7.772582621317799756e+00,2.123505402888690607e+00,2.000000000000000000e+02,4.773381554356687388e+02
3.336308216030694496e+00,8.457349652974023968e+00,2.800000000000000000e+02,4.047259680505709412e+01
7.474350102611460045e-01,4.407292002572210876e+00,8.000000000000000000e+01,1.165073200204069126e+00
5.883975518222374745e+00,1.638137699764810495e+00,1.700000000000000000e+02,2.095945201392706565e+02
8.975475474438784573e+00,4.909151690096994258e+00,1.750000000000000000e+02,7.320322240838306698e+02
7.154434563352718435e+00,1.252417045379047966e+00,1.300000000000000000e+02,3.733617546126091611e+02
1.186426846787559386e+00,9.503141500669224584e+00,2.800000000000000000e+02,2.856451648894185791e+00
7.984830711017827376e+00,8.890750640843897656e+00,5.000000000000000000e+01,5.170778484491855806e+02
1.254166697123286767e+00,5.505960594931233132e+00,2.600000000000000000e+02,3.226893877450441206e+00
4.862789884283225561e+00,1.424480080230412504e+00,2.300000000000000000e+02,1.198522292663224533e+02
3.818236726124219160e+00,6.283063539257562446e+00,2.750000000000000000e+02,5.948404673663157638e+01
3.849842604020359271e+00,7.051639402114172839e+00,2.450000000000000000e+02,6.090946760529539006e+01
5.225338573335092107e-01,1.136499605350535846e+00,1.700000000000000000e+02,6.659344614962704467e-01
1.781344461808566093e+00,1.528519591270816713e+00,2.800000000000000000e+02,7.434161054195540075e+00
6.342852936444533185e+00,3.185780604314225606e+00,1.150000000000000000e+02,2.615269843167758950e+02
4.943810739382116459e+00,8.004948506960243293e+00,5.500000000000000000e+01,1.257767931187619297e+02
9.770726922401407055e-01,1.282326198160208985e+00,5.000000000000000000e+00,1.906251767099086392e+00
4.738814472932189048e+00,9.503936775289126615e+00,1.900000000000000000e+02,1.111553507611319134e+02
8.819351627889915335e-01,1.735518907754968865e+00,1.850000000000000000e+02,1.567551921187289921e+00
9.903389878926811107e+00,7.351091355731284693e+00,2.000000000000000000e+01,9.811994788171313076e+02
2.430661440294787923e+00,9.431467239305769468e+00,2.300000000000000000e+02,1.679128897363587214e+01
8.119022805028052403e+00,1.559657038517625161e+00,1.000000000000000000e+01,5.433165131236370371e+02
9.112931912485795038e+00,7.149357177550397680e+00,2.800000000000000000e+02,7.659011755900013441e+02
3.380250976137873842e+00,9.369501061917192786e+00,1.000000000000000000e+01,4.200332676240297758e+01
7.492555630382385701e+00,2.763571088275319720e+00,5.500000000000000000e+01,4.281117775258255165e+02
7.988801754701359670e+00,5.332960888804444188e+00,2.800000000000000000e+02,5.178417530069935992e+02
3.003107771792689284e+00,7.360194451448500708e+00,1.000000000000000000e+01,3.008711494744030546e+01
5.975461523777347850e+00,1.191255589009807991e+00,6.500000000000000000e+01,2.193334054091623102e+02
4.237667375805624026e+00,6.759724765741104591e+00,1.150000000000000000e+02,8.033695130329975598e+01
2.134699337470634894e+00,7.577776886604668860e+00,1.000000000000000000e+01,1.186240718180604148e+01
4.729336563347696920e-01,1.802441958236935760e+00,1.000000000000000000e+02,5.794574603662261403e-01
7.649944778740090712e+00,4.730133752319607865e+00,1.000000000000000000e+02,4.553374146366597870e+02
5.907692191742706989e+00,4.408257597600991673e+00,1.550000000000000000e+02,2.120910046529300530e+02
8.263145252140390085e+00,3.536605671423673769e+00,2.150000000000000000e+02,5.724670954820812767e+02
3.062099832621637319e+00,6.421400146267383313e+00,2.650000000000000000e+02,3.177374009916749387e+01
5.266712216391537638e+00,9.052420436590377761e+00,1.300000000000000000e+02,1.513561325941510631e+02
4.916038067081648144e+00,8.732529147685349713e+00,1.000000000000000000e+01,1.237240479245798070e+02
9.062616222119974196e+00,2.220925133888739911e+00,2.800000000000000000e+02,7.533846029485458757e+02
9.155919362867786404e+00,9.147089204124034367e+00,2.000000000000000000e+02,7.767045081588702260e+02
9.711181320471016676e+00,4.457778172916529336e+00,6.500000000000000000e+01,9.255438682815746461e+02
8.314344780978995431e+00,4.074383678999561553e+00,8.500000000000000000e+01,5.830710098431754886e+02
7.491187949062815932e+00,8.231397692985035874e+00,3.500000000000000000e+01,4.278808854404579733e+02
