x,y,u,f
9.195960793466438910e-01,1.363519790287574862e+00,2.150000000000000000e+02,1.699527817644747474e+00
4.791834375707775262e-01,1.423169699968386048e+00,5.000000000000000000e+00,6.640968445633224082e-01
6.477887751410735806e-01,1.976243967454368811e+00,1.250000000000000000e+02,9.281237900421072107e-01
9.747975502408413595e-01,1.645953748783936632e+00,2.300000000000000000e+02,1.897668496970859930e+00
2.823058404103782060e-01,1.149978684697809506e+00,5.000000000000000000e+00,3.344591245490857734e-01
6.774699962989265689e-01,1.216893487345785729e+00,2.300000000000000000e+02,9.870616611216330716e-01
1.347963007462917862e-01,1.717769873912699641e+00,6.500000000000000000e+01,1.500021626705834721e-01
5.312279019730354879e-01,1.093937792332749126e+00,2.950000000000000000e+02,6.816223748654457459e-01
9.620722674530260976e-01,1.171492278644780338e+00,1.900000000000000000e+02,1.851241436613576541e+00
8.212328762112017788e-01,1.836560014186449097e+00,1.550000000000000000e+02,1.381234392728394100e+00
9.533007527526757841e-01,1.109449795437860820e+00,1.400000000000000000e+02,1.818483592165079266e+00
7.196032613188547700e-01,1.707375908066161685e+00,2.200000000000000000e+02,1.088408024618355174e+00
3.361996914956534299e-01,1.075739595956210604e+00,2.000000000000000000e+01,3.690361314213169708e-01
3.410278504159803825e-01,1.609334719380463685e+00,6.500000000000000000e+01,3.919085349526573725e-01
8.298715369931318753e-01,1.572669298940693183e+00,4.000000000000000000e+01,1.384437488653127879e+00
3.195346164597321348e-01,1.144655759405354800e+00,2.750000000000000000e+02,3.529347219017621162e-01
1.411101010573539982e-01,1.461866955466885942e+00,2.300000000000000000e+02,1.413206072068379782e-01
3.334044690363795471e-01,1.702593278355433171e+00,2.750000000000000000e+02,3.735172845943104947e-01
1.306741160348670050e-01,1.090056228206497391e+00,2.050000000000000000e+02,1.335668599862329942e-01
2.480018783887805167e-02,1.471131122575538352e+00,2.450000000000000000e+02,2.729781828923215706e-02
5.176966615617131229e-01,1.150137712760605613e+00,1.300000000000000000e+02,6.547642415983422337e-01
8.575407463113782214e-02,1.549400270949946368e+00,2.200000000000000000e+02,8.325260665561946827e-02
4.960846331160125855e-01,1.136444513169141413e+00,1.000000000000000000e+02,6.161850294304774822e-01
4.751355703332510449e-01,1.573191445303046443e+00,2.500000000000000000e+02,5.795432312925060669e-01
8.444755497957635582e-01,1.655469489182250342e+00,2.200000000000000000e+02,1.443098227038490666e+00
7.222050141868702200e-01,1.342022695987368675e+00,1.000000000000000000e+02,1.094324972400819052e+00
8.518656636108061786e-01,1.067252844066824746e+00,1.550000000000000000e+02,1.470701090044168380e+00
9.480092981279438780e-01,1.637463977057211473e+00,2.000000000000000000e+02,1.796129855384454466e+00
9.317919718418957720e-01,1.670627812141549873e+00,2.800000000000000000e+02,1.737916301094730942e+00
8.563346882270024274e-01,1.679013130966567235e+00,2.500000000000000000e+01,1.514283643742166729e+00
6.392887369513918783e-01,1.576090194158491276e+00,2.650000000000000000e+02,9.032665153095088550e-01
3.513049901517878437e-01,1.449671823531024861e+00,2.500000000000000000e+02,3.923207643532678479e-01
2.707273797587537167e-01,1.736194656889469723e+00,1.550000000000000000e+02,2.961448138922965212e-01
2.958596602976587553e-01,1.255220173868270450e+00,4.000000000000000000e+01,3.132447332093707404e-01
1.250596126835032962e-01,1.733244895749676218e+00,7.000000000000000000e+01,1.149418129622478413e-01
4.310321847270326412e-02,1.612787921275733893e+00,1.550000000000000000e+02,4.801316495602322987e-02
9.005148333748924649e-02,1.732182740396481346e+00,2.950000000000000000e+02,9.372079092167087677e-02
4.628657939045226488e-01,1.416173002489027333e+00,1.000000000000000000e+01,5.177289475184089218e-01
7.991381731547103628e-01,1.690597027702928301e+00,2.000000000000000000e+02,1.305358365880307625e+00
2.623533678630385335e-01,1.405787070524028515e+00,2.000000000000000000e+01,2.563186304612600774e-01
7.719293328655695285e-01,1.482190458003764366e+00,2.350000000000000000e+02,1.234539730042579109e+00
1.671213395094964804e-01,1.252856773326734174e+00,5.000000000000000000e+01,1.649551105954759067e-01
8.813425976198957512e-01,1.305115691592684701e+00,2.500000000000000000e+01,1.581349986583189038e+00
5.638541684389298814e-01,1.879633013817532561e+00,4.000000000000000000e+01,7.194884883390086916e-01
2.875366991777155157e-01,1.500226945557405545e+00,2.800000000000000000e+02,3.090243094881672814e-01
2.425306633578117044e-02,1.946866067092677621e+00,5.000000000000000000e+01,4.070693225270108351e-03
3.801129845880236724e-01,1.209109285744410567e+00,1.450000000000000000e+02,4.370828234565312109e-01
6.863814477362791822e-01,1.939481182196215237e+00,1.300000000000000000e+02,1.001792334281959684e+00
1.693878659300201983e-01,1.306745298256493770e+00,2.950000000000000000e+02,1.756792533612092644e-01
7.451753753532238678e-01,1.712144925527145922e+00,1.750000000000000000e+02,1.163782776950811115e+00
9.606264842028736650e-01,1.003664804447113035e+00,2.500000000000000000e+01,1.847307429434662973e+00
1.418150896752494727e-01,1.008322884725324275e+00,2.600000000000000000e+02,1.446169534477795560e-01
1.665984884713226366e-01,1.403532012909053384e+00,2.500000000000000000e+01,1.908414355176590582e-01
7.691186985361236905e-01,1.401065238066693919e+00,5.500000000000000000e+01,1.233420229292902626e+00
9.861680579944485103e-01,1.402750514968197582e+00,2.050000000000000000e+02,1.947839389484854244e+00
7.515621116341528740e-01,1.261441161100432584e+00,1.150000000000000000e+02,1.179224584734483328e+00
4.972266004476592061e-01,1.240783448521842525e+00,6.500000000000000000e+01,6.252449654156976289e-01
3.916434666564638789e-01,1.475265925333655748e+00,8.500000000000000000e+01,4.587881772456525176e-01
9.558477687745901008e-01,1.498453234075992180e+00,3.500000000000000000e+01,1.846317948995382929e+00
1.630766785223297655e-01,1.944163407484700734e+00,5.000000000000000000e+01,1.472590143261767737e-01
7.420252931631889926e-01,1.929722958103962549e+00,1.550000000000000000e+02,1.157228397902952954e+00
1.522253193563077867e-01,1.634736167608334512e+00,1.600000000000000000e+02,1.509391248764423432e-01
3.419908278545814584e-01,1.927738051313459433e+00,2.950000000000000000e+02,3.855005889570149447e-01
9.205648555673356936e-01,1.403658173750784499e+00,1.100000000000000000e+02,1.695890991288560690e+00
4.998116832341540361e-01,1.659621429186154185e+00,2.300000000000000000e+02,6.212027041601723143e-01
3.790174005060742424e-01,1.961351111992823526e+00,1.400000000000000000e+02,4.259411810150597333e-01
9.248888320391668305e-01,1.422026176338089698e+00,2.600000000000000000e+02,1.713921943421568894e+00
7.472657057429266114e-01,1.678489190815316112e+00,4.000000000000000000e+01,1.145149172472206489e+00
5.141441289449454333e-01,1.735856279389676349e+00,2.200000000000000000e+02,6.461102372757712153e-01
6.445872968234362954e-01,1.073434754254397383e+00,1.850000000000000000e+02,9.130101753747051907e-01
1.636972363159975297e-01,1.157639420894255533e+00,2.600000000000000000e+02,1.671962695141561428e-01
1.799170725366325829e-01,1.727734559222624089e+00,2.150000000000000000e+02,1.897422883930900139e-01
4.739831822360920377e-01,1.589652461909464520e+00,5.500000000000000000e+01,5.932979700353162578e-01
6.860549492900123170e-01,1.717780296550630137e+00,1.850000000000000000e+02,1.013553818413589935e+00
7.190856283218771683e-02,1.256010044132499281e+00,2.950000000000000000e+02,7.349981205401054374e-02
9.546161439135056881e-01,1.816798238303378721e+00,2.800000000000000000e+02,1.821186374676337483e+00
3.606537185612106455e-01,1.278968878061226722e+00,2.300000000000000000e+02,4.058800132285936835e-01
9.848825359347403996e-01,1.930868494628521947e+00,1.750000000000000000e+02,1.946111973075828727e+00
6.577280448989183403e-01,1.924300031923649179e+00,2.650000000000000000e+02,9.461597232321139472e-01
9.677159536396833239e-01,1.113120792983240959e+00,8.500000000000000000e+01,1.875906231156923232e+00
5.671059064305448150e-01,1.780821536925036863e+00,1.000000000000000000e+02,7.405319116481905439e-01
9.454862869478177778e-01,1.984421746864255987e+00,2.300000000000000000e+02,1.786007058282396365e+00
1.353218917586823666e-01,1.723002321861005992e+00,1.700000000000000000e+02,1.327801307884026172e-01
8.508803716168585884e-01,1.312595644425615049e+00,3.500000000000000000e+01,1.478459872172236844e+00
4.196822684484962096e-01,1.820724079813567986e+00,2.150000000000000000e+02,4.979871300495595232e-01
9.729889669739821834e-01,1.612435642058010821e+00,2.500000000000000000e+01,1.921774262901880137e+00
5.180171419168668745e-01,1.764837383541482563e+00,2.650000000000000000e+02,6.604025610447782357e-01
5.718766647261136482e-01,1.101745455377300287e+00,7.000000000000000000e+01,7.567777851059533933e-01
1.398634455482046235e-01,1.507286340757549414e+00,2.650000000000000000e+02,1.450406579693082620e-01
5.607595854087021880e-02,1.640038317176852445e+00,8.000000000000000000e+01,4.670840277209835356e-02
2.343540581364571551e-01,1.538173830609131709e+00,2.800000000000000000e+02,2.447993180679616521e-01
1.205170725237921792e-01,1.554428601836574941e+00,1.100000000000000000e+02,1.160271045139234375e-01
2.606171256657440205e-01,1.956999932403174380e+00,3.500000000000000000e+01,3.068142141023919578e-01
6.643651234905646463e-01,1.909936459970480671e+00,9.500000000000000000e+01,9.681657785844715036e-01
3.399175097767956899e-01,1.898831209921420626e+00,2.050000000000000000e+02,3.841112842407102823e-01
4.920250847159319818e-01,1.281596669187377913e+00,6.500000000000000000e+01,6.169887762553161181e-01
8.305078780978296660e-01,1.703158305570584563e+00,2.750000000000000000e+02,1.406399116744685651e+00
5.455156109606549286e-01,1.106793400532007254e+00,1.900000000000000000e+02,7.070152109831591147e-01
6.220344657919687492e-01,1.402200771000313928e+00,1.750000000000000000e+02,8.657473729683290431e-01
5.249227786600041412e-02,1.446919977240653576e+00,7.000000000000000000e+01,4.452688300119809345e-02
5.045968650965032554e-01,1.056651895203678526e+00,2.300000000000000000e+02,6.326990912912299203e-01
4.994082963218229310e-01,1.422726814107213356e+00,1.550000000000000000e+02,6.275278438612721388e-01
5.761141654123042022e-01,1.268137182847382860e+00,3.500000000000000000e+01,7.774126902898736979e-01
8.692690109675610399e-01,1.738874695880998189e+00,2.000000000000000000e+01,1.486979952573882491e+00
4.937016290834324028e-01,1.462293361445296869e+00,1.000000000000000000e+02,6.081366337336187033e-01
4.370852852946390810e-01,1.627860705920027629e+00,2.500000000000000000e+01,5.487879372089661256e-01
3.912704259233737991e-01,1.245171937131967166e+00,2.500000000000000000e+01,4.638613683761059758e-01
5.873661922530257762e-01,1.476783387984471396e+00,8.000000000000000000e+01,7.824858573021985508e-01
1.419930203569574889e-01,1.692942453200854125e+00,2.000000000000000000e+01,1.076158851279222645e-01
6.896153073137843981e-01,1.006389108811576172e+00,2.350000000000000000e+02,1.017617835918119829e+00
3.519638345808221436e-01,1.575148731306117877e+00,2.500000000000000000e+01,4.218598738271528426e-01
9.482190681120670206e-01,1.136173340790409991e+00,5.000000000000000000e+01,1.796911008082345607e+00
3.045844003808826361e-01,1.334639409540830490e+00,8.000000000000000000e+01,3.272724909262925141e-01
8.040636108431170603e-01,1.989972946262164033e+00,2.650000000000000000e+02,1.327999567619006838e+00
1.634379233701991341e-01,1.686839551990949815e+00,1.400000000000000000e+02,1.619640047503656533e-01
1.302824237076660729e-02,1.321500814878923347e+00,1.700000000000000000e+02,1.045843536795168331e-02
6.868966611446758463e-02,1.491067642338896437e+00,2.050000000000000000e+02,7.207791627942984614e-02
2.670181515606057099e-01,1.784686596538131997e+00,2.500000000000000000e+01,3.195795999839572965e-01
3.113161485355759872e-01,1.484670946144957870e+00,4.000000000000000000e+01,3.266889261794730381e-01
7.925202781504726568e-01,1.333946310972732530e+00,5.000000000000000000e+01,1.281557983592127803e+00
5.342552767549050285e-01,1.462801207741060150e+00,2.950000000000000000e+02,6.887818594440252573e-01
1.491528198616168810e-01,1.267945856867420007e+00,1.750000000000000000e+02,1.545995823500927180e-01
8.216389097842058398e-02,1.618341737234960664e+00,2.650000000000000000e+02,8.558277753828619216e-02
1.486897279292345164e-01,1.139260360283300688e+00,1.400000000000000000e+02,1.505208793488641283e-01
7.389360941438581909e-01,1.821230776881177960e+00,1.100000000000000000e+02,1.133933453956766035e+00
3.956373308874883143e-03,1.947247485852621640e+00,2.950000000000000000e+02,7.521595997374685288e-03
7.384977604883401492e-01,1.368925302176603243e+00,2.050000000000000000e+02,1.143667504202459329e+00
3.282554717854442305e-01,1.325018186790113406e+00,9.500000000000000000e+01,3.682194260014739484e-01
6.920593935471819336e-01,1.843367386384989093e+00,9.500000000000000000e+01,1.033502019146598894e+00
9.507316423083063128e-01,1.973080791204575579e+00,2.950000000000000000e+02,1.813724756763426926e+00
2.081003093021138728e-02,1.283261111832549428e+00,5.500000000000000000e+01,2.772234234332581621e-02
6.090423065473563602e-01,1.958135182484960879e+00,1.300000000000000000e+02,8.268841417481445077e-01
8.956625488974141458e-01,1.115930247582841428e+00,6.500000000000000000e+01,1.616759545616140104e+00
7.940018942690738601e-01,1.664400320114006293e+00,2.300000000000000000e+02,1.291084183261597795e+00
8.738256689487116091e-01,1.867934348016342838e+00,9.500000000000000000e+01,1.551253387774358172e+00
6.268428865139876738e-01,1.974142001730885942e+00,5.000000000000000000e+00,1.017478409117960281e+00
6.241534886169407548e-01,1.304195863404892908e+00,1.100000000000000000e+02,8.635461685102270302e-01
6.801539889123949800e-01,1.557699302995021240e+00,1.000000000000000000e+01,9.383684101551174050e-01
4.000126259311366228e-01,1.665583866905397947e+00,1.000000000000000000e+02,4.560970290360346624e-01
2.546824048117207751e-01,1.840486530356940431e+00,1.150000000000000000e+02,2.794648197487307750e-01
4.102236034988724356e-01,1.636062494500930109e+00,4.000000000000000000e+01,4.608219518294079942e-01
1.604369150770112995e-03,1.561360187334853933e+00,2.500000000000000000e+02,-1.204048727096216666e-03
8.253418435289150423e-01,1.579054866786814282e+00,2.000000000000000000e+01,1.355241896069347529e+00
8.301631741678988652e-01,1.553599570209073910e+00,2.300000000000000000e+02,1.399271575054664263e+00
8.520718591132874220e-01,1.470449664898305864e+00,1.250000000000000000e+02,1.475511517208497159e+00
5.795531957267233691e-01,1.043908213706036259e+00,2.650000000000000000e+02,7.744702968164277612e-01
3.888586142022490977e-01,1.459855010752302729e+00,1.300000000000000000e+02,4.431138529242057977e-01
4.012139482472157903e-01,1.246505573096749142e+00,1.150000000000000000e+02,4.687829967392734831e-01
9.463473530415358326e-01,1.419694969167728082e+00,1.100000000000000000e+02,1.788913046205245827e+00
3.592150190687326550e-01,1.802021663502581861e+00,2.750000000000000000e+02,4.089440621272430465e-01
8.242241097459535037e-01,1.715523773559770371e+00,2.950000000000000000e+02,1.387044309895598015e+00
5.808460328165760966e-01,1.497065287591180294e+00,2.600000000000000000e+02,7.743666156194675132e-01
5.711399831240056013e-01,1.393896895667472657e+00,1.450000000000000000e+02,7.610297985245841890e-01
4.354428213549553783e-01,1.049733490337108055e+00,1.150000000000000000e+02,5.186647602438978488e-01
3.215093254573744286e-01,1.585102384784057961e+00,2.150000000000000000e+02,3.581139652418780517e-01
9.917501119015743605e-01,1.201517123142307408e+00,1.250000000000000000e+02,1.969495712357915762e+00
4.879505765516978233e-01,1.751015376579364791e+00,4.000000000000000000e+01,5.831512045009737966e-01
6.581554918928689268e-01,1.754730849298386630e+00,2.350000000000000000e+02,9.470160414806919613e-01
2.259625904217017478e-01,1.284325978884721220e+00,2.800000000000000000e+02,2.360902657563033191e-01
2.367016320844161914e-01,1.349755049403441820e+00,6.500000000000000000e+01,2.570352118433431032e-01
9.519464478771925142e-01,1.065843986730183879e+00,1.150000000000000000e+02,1.815465990521501816e+00
1.289461646420833052e-01,1.974483005254858536e+00,8.000000000000000000e+01,1.179660268564065306e-01
7.477504937479902969e-01,1.205935608843734741e+00,1.250000000000000000e+02,1.168178290583133494e+00
8.565261530214309804e-01,1.704661055231793565e+00,1.000000000000000000e+01,1.416995167826461399e+00
1.217449036218898328e-02,1.322546679307355699e+00,7.000000000000000000e+01,6.039298230212471717e-03
2.630285110627071932e-01,1.834328807469135958e+00,1.150000000000000000e+02,2.894433987584034140e-01
5.947553462853517603e-01,1.132310797288976545e+00,3.500000000000000000e+01,8.104142668490247337e-01
6.134307555801371548e-01,1.134324067556887528e+00,5.000000000000000000e+01,8.404422492396045330e-01
4.581579034541908291e-01,1.279697197366558736e+00,4.000000000000000000e+01,5.450936060896982571e-01
9.873592696718089812e-01,1.017199635609348896e+00,2.800000000000000000e+02,1.949818347558631926e+00
6.658291272492414814e-01,1.911978058751869103e+00,2.450000000000000000e+02,9.651779620515323899e-01
4.530804305780622432e-02,1.010004732674534056e+00,9.500000000000000000e+01,4.556355380855390408e-02
6.607850004240733988e-02,1.570693584573021440e+00,2.600000000000000000e+02,6.362945321747166816e-02
9.585390615737043873e-01,1.566007187227198560e+00,2.500000000000000000e+02,1.836414848846435133e+00
8.395697197686554647e-01,1.394727672782419159e+00,1.100000000000000000e+02,1.426656638473766447e+00
3.334248943050784897e-01,1.721089842039040363e+00,9.500000000000000000e+01,3.793554759384228925e-01
2.426527088441271518e-01,1.723459418519541764e+00,1.700000000000000000e+02,2.519179573946811468e-01
4.038044262913786930e-01,1.506502781356638732e+00,9.500000000000000000e+01,4.763372309284555906e-01
8.801259080561658621e-01,1.811777164723075817e+00,2.600000000000000000e+02,1.558287141740551274e+00
3.620328059646940044e-01,1.656127815911198953e+00,2.200000000000000000e+02,4.058750550555811354e-01
4.826644315699861743e-01,1.322069913966624988e+00,2.450000000000000000e+02,5.969037159545067528e-01
4.960083376829977908e-01,1.601724142483030633e+00,2.350000000000000000e+02,6.211952615925296906e-01
8.935480789059273565e-01,1.662047508399838724e+00,1.600000000000000000e+02,1.602006114907546852e+00
4.310137636838882180e-01,1.069584636891100171e+00,2.600000000000000000e+02,5.106765618044989408e-01
2.816254592059779238e-01,1.378195483678465783e+00,8.000000000000000000e+01,2.977737568816307134e-01
6.157718037047771320e-01,1.981321935463295603e+00,1.600000000000000000e+02,8.425601345424496014e-01
1.564565026711489670e-01,1.570127548304373732e+00,2.000000000000000000e+01,1.283735251289866153e-01
8.981516177609077944e-01,1.469399241215599394e+00,5.500000000000000000e+01,1.633321677430933372e+00
4.727253015018195725e-02,1.117143059721505960e+00,2.650000000000000000e+02,4.803724719790689740e-02
3.749462361187028137e-02,1.068864305826696004e+00,5.000000000000000000e+01,3.552844156607504189e-02
8.070710247662324921e-01,1.293653182710803984e+00,4.000000000000000000e+01,1.323125945444048046e+00
2.034042524368850913e-02,1.102008430606602918e+00,5.000000000000000000e+00,4.096139233877893471e-02
3.036235511025098255e-01,1.756851674436246125e+00,2.450000000000000000e+02,3.352375132712936412e-01
2.367597475816427544e-01,1.595254503223379361e+00,2.000000000000000000e+02,2.463607077063929285e-01
5.706516326026701558e-01,1.693463572619192004e+00,2.800000000000000000e+02,7.535127535809036381e-01
7.556605018668510754e-01,1.957250052771165816e+00,5.000000000000000000e+00,1.329665183291099506e+00
6.027234241662262626e-01,1.788479994724919697e+00,2.350000000000000000e+02,8.255739789309803900e-01
7.788428539587344268e-02,1.164722745995784736e+00,1.400000000000000000e+02,7.665368045447729095e-02
7.710820249578257402e-01,1.514673937180100349e+00,2.200000000000000000e+02,1.226572388601555597e+00
9.028032953202166366e-01,1.005463077127054294e+00,7.000000000000000000e+01,1.638516941544586158e+00
9.241559812408940422e-01,1.407020208545068041e+00,1.150000000000000000e+02,1.718069893719181618e+00
6.798901589424983793e-01,1.370353668031644156e+00,2.600000000000000000e+02,9.922595352303802407e-01
3.570892996247032602e-01,1.818738764461997004e+00,3.500000000000000000e+01,4.280087336183017732e-01
2.819360598474848212e-01,1.329455930061362867e+00,6.500000000000000000e+01,3.110610241864089076e-01
9.263759250539289614e-01,1.782121607115584982e+00,5.000000000000000000e+01,1.703849857019767100e+00
3.227249231733687607e-01,1.309000506189120117e+00,5.500000000000000000e+01,3.637901552179625964e-01
1.264410717247442806e-01,1.161590756501202915e+00,1.300000000000000000e+02,1.266632922005984929e-01
8.305106499029075717e-01,1.841523688264272707e+00,1.300000000000000000e+02,1.396019399479079715e+00
1.553100647706084914e-03,1.947820899329979927e+00,4.000000000000000000e+01,-2.341404682379370425e-02
7.410818423697488333e-01,1.292711402819447741e+00,2.500000000000000000e+01,1.162944506544455914e+00
8.868040985452984026e-01,1.064001656261092554e+00,8.500000000000000000e+01,1.585334314583162874e+00
9.796637703343642478e-01,1.895973083690329020e+00,8.000000000000000000e+01,1.907545958593389379e+00
7.356306718732896766e-01,1.537983345421757519e+00,2.800000000000000000e+02,1.131293843484100892e+00
8.605250342955518272e-01,1.070682242148648822e+00,1.850000000000000000e+02,1.498326406658563981e+00
8.638818034624708986e-01,1.942986747384719992e+00,2.200000000000000000e+02,1.503838452174710349e+00
5.857747252895039169e-01,1.165893059922290975e+00,6.500000000000000000e+01,7.903917986547298602e-01
8.110842013670376272e-01,1.569266374427058741e+00,3.500000000000000000e+01,1.363786500008564939e+00
7.623067110422498960e-02,1.561070003278329343e+00,2.800000000000000000e+02,7.416452097344493344e-02
2.406052002646413834e-01,1.652945719598673646e+00,7.000000000000000000e+01,2.435016640475470007e-01
7.013840009981830992e-01,1.522916943067889495e+00,2.000000000000000000e+01,1.016669195682744498e+00
9.714719714515378524e-01,1.522553377049449486e+00,2.950000000000000000e+02,1.890555186736069482e+00
1.099317542057416386e-01,1.383177091277909110e+00,2.300000000000000000e+02,1.090397548618995821e-01
5.493466488819920279e-02,1.832387659519397971e+00,2.300000000000000000e+02,5.095475337466295884e-02
6.442152890641749119e-01,1.198765341432757703e+00,1.850000000000000000e+02,9.131120825181413547e-01
3.948546210726353589e-01,1.905986800295627503e+00,6.500000000000000000e+01,4.716246090470977981e-01
3.515528567522212544e-01,1.557955513191322972e+00,5.000000000000000000e+00,4.890880357199363093e-01
8.609112295321232899e-01,1.787822225075838212e+00,1.600000000000000000e+02,1.493300824487577394e+00
5.916486113427313898e-01,1.586574501390762837e+00,6.500000000000000000e+01,8.096373761669979352e-01
3.820335468335247509e-01,1.089132575693494642e+00,1.000000000000000000e+02,4.364654556386608486e-01
2.884492346566650545e-01,1.683063480515788024e+00,1.550000000000000000e+02,3.177099254815151652e-01
6.312417157850339633e-01,1.784913006929750079e+00,3.500000000000000000e+01,9.073593556498843471e-01
7.281121225643559791e-01,1.985452104788887340e+00,1.450000000000000000e+02,1.121519170456976466e+00
7.452859420658548562e-01,1.394580425471548368e+00,2.150000000000000000e+02,1.161689608053289469e+00
1.504284616276410080e-01,1.127679446371599781e+00,1.900000000000000000e+02,1.528389919309994516e-01
2.764187224317049552e-01,1.722535850772473065e+00,2.050000000000000000e+02,3.017101246114445301e-01
8.153814942963955037e-01,1.829327204719052968e+00,2.500000000000000000e+01,1.392438637378223376e+00
6.924378865302737163e-01,1.010758685913373256e+00,2.050000000000000000e+02,1.024523316602984124e+00
3.242911522399338775e-01,1.951044510128064235e+00,2.450000000000000000e+02,3.626930728232893308e-01
9.334259342576248786e-01,1.166100954652089960e+00,2.350000000000000000e+02,1.747734746086846647e+00
4.222809470132912191e-01,1.507225608097803260e+00,1.850000000000000000e+02,5.010650766082986873e-01
1.517861008724310512e-01,1.475894514899070309e+00,1.700000000000000000e+02,1.516916065217026321e-01
6.003566553249922721e-01,1.997616703274283534e+00,2.050000000000000000e+02,8.220494470389352326e-01
6.885148351646213083e-01,1.620996143513220300e+00,2.000000000000000000e+02,1.011110675491313504e+00
8.821522027337206362e-01,1.231632171277111443e+00,1.850000000000000000e+02,1.570404885549055773e+00
4.218505376938160856e-01,1.617459759529695340e+00,2.000000000000000000e+01,4.629084978337202338e-01
3.478613952964444422e-01,1.875706913426522959e+00,1.150000000000000000e+02,3.984749245373533366e-01
7.368417236266199266e-01,1.708541362330876279e+00,2.900000000000000000e+02,1.133984898047381673e+00
3.567460227701422237e-01,1.400767514999239571e+00,1.600000000000000000e+02,3.988474498072281937e-01
7.673187054322593292e-01,1.111709814439769239e+00,1.600000000000000000e+02,1.218061882163824050e+00
5.895684155004359273e-01,1.155271819788144860e+00,2.350000000000000000e+02,7.954642722986240422e-01
4.443030720428711167e-01,1.783283435528612237e+00,2.600000000000000000e+02,5.285036108606933070e-01
9.278677303877622684e-01,1.301376360476107497e+00,5.000000000000000000e+01,1.718719094440349870e+00
4.855196997122024349e-01,1.023216442201167364e+00,6.500000000000000000e+01,6.005121082657166598e-01
1.268142698014864678e-01,1.611264505654595336e+00,1.600000000000000000e+02,1.241816804854031647e-01
5.738533129751133277e-01,1.046434411224463457e+00,7.000000000000000000e+01,7.618311957851413574e-01
8.016485228737362245e-01,1.507588613715136194e+00,1.100000000000000000e+02,1.311012664844697584e+00
7.292890740600118660e-01,1.463883181149719714e+00,2.000000000000000000e+02,1.114175424547724891e+00
6.149153501947645095e-01,1.781359981053370234e+00,5.000000000000000000e+00,9.699509158472270354e-01
2.241211887895979693e-01,1.652393603618564022e+00,2.000000000000000000e+01,1.998537199602591075e-01
3.359739146499252094e-02,1.281089119229380735e+00,2.450000000000000000e+02,3.522821932085602042e-02
7.439458189491782170e-01,1.169660952886641070e+00,5.000000000000000000e+01,1.150935817826257646e+00
3.764337924646786737e-01,1.629230870427987199e+00,3.500000000000000000e+01,4.504913131650127855e-01
6.742500346222048968e-01,1.567299829018772739e+00,5.000000000000000000e+00,1.076128880020257972e+00
5.868528122562061133e-01,1.529747894377276651e+00,1.550000000000000000e+02,7.932584018835296957e-01
3.467169743201421461e-01,1.103608254448992687e+00,1.600000000000000000e+02,3.874311874361593966e-01
1.321560829108666679e-01,1.585879723776622008e+00,4.000000000000000000e+01,1.171953730871281157e-01
4.989035986200537343e-01,1.238317821130868968e+00,2.300000000000000000e+02,6.216198742987949499e-01
5.125516944760554194e-01,1.731267852108575367e+00,2.650000000000000000e+02,6.504692866050244549e-01
5.695413276788097168e-01,1.017108020112575506e+00,1.000000000000000000e+01,7.521277816874771815e-01
5.249890109998460730e-01,1.259814678546766542e+00,2.950000000000000000e+02,6.709186517608596301e-01
8.814259043356981183e-01,1.283991345994686561e+00,1.700000000000000000e+02,1.563909587284231240e+00
3.347751942732720698e-01,1.253462679139009328e+00,2.800000000000000000e+02,3.710222018431404423e-01
4.950568112222819561e-01,1.118676516489619965e+00,9.500000000000000000e+01,6.182165811418517398e-01
7.543529955694738831e-01,1.335394912676732382e+00,2.200000000000000000e+02,1.181547542169443687e+00
5.114121885379017129e-01,1.908973446417973285e+00,2.950000000000000000e+02,6.486271352238385246e-01
3.505298275602317659e-01,1.644582807170694272e+00,1.450000000000000000e+02,3.989677984088673135e-01
2.321737707261124495e-01,1.520608008710971237e+00,2.500000000000000000e+02,2.420472972833078995e-01
4.150767906771579696e-01,1.043182268068137519e+00,7.000000000000000000e+01,4.856617908074498668e-01
9.136371573200636753e-01,1.675402084541346204e+00,2.000000000000000000e+02,1.672224188541407974e+00
1.844856798271202747e-01,1.990133369613089176e+00,2.500000000000000000e+01,2.305939874823081104e-01
7.401539396349474664e-01,1.478992961009554907e+00,2.600000000000000000e+02,1.143258042175024247e+00
9.015515305076047259e-01,1.581792410921008862e+00,2.000000000000000000e+01,1.601891864290573286e+00
2.729973989761841358e-01,1.562494744078318343e+00,1.900000000000000000e+02,2.896534545275591954e-01
4.263852845864742891e-01,1.513587413716968699e+00,2.950000000000000000e+02,5.061213867183811388e-01
9.671708858868994785e-01,1.450428810034034122e+00,2.050000000000000000e+02,1.874733618328330076e+00
4.940284192312619505e-01,1.539983229132974030e+00,3.500000000000000000e+01,6.329279630894331099e-01
5.237338408088633157e-01,1.881634858388103959e+00,1.450000000000000000e+02,6.742134395153823734e-01
9.650058853096845635e-01,1.121407114493080170e+00,1.550000000000000000e+02,1.864812334568434649e+00
7.924903915697861789e-01,1.685173274980407143e+00,4.000000000000000000e+01,1.270663822649557240e+00
2.436650336966219577e-01,1.089843498990756832e+00,2.750000000000000000e+02,2.586255046849252892e-01
5.325299658056392715e-01,1.668370987889837842e+00,2.050000000000000000e+02,6.874750934172328964e-01
